rank,node,score
1,x1,0.787572225857
2,x44,0.674266615353
3,x20,0.232651175347
4,x16,0.216952350645
5,x19,0.200405743493
6,x50,0.19597063327
7,x13,0.166809849198
8,x48,0.16536203012
9,x18,0.158898369201
10,x11,0.155663342173
