rank,node,score
1,x11,0.641279269654
2,x13,0.530929342991
3,x12,0.518519244252
4,x48,0.514162572753
5,x38,0.498640735972
6,x14,0.436921955986
7,x35,0.424030593719
8,x4,0.42190214088
9,x45,0.390016468807
10,x32,0.384884322652
