rank,node,score
1,x4,0.579356751948
2,x45,0.570232165368
3,x50,0.547504739361
4,x16,0.480871747917
5,x19,0.45661747406
6,x31,0.453445360048
7,x20,0.42726619381
8,x18,0.417076459711
9,x38,0.387207604188
10,x49,0.369063952442
