rank,node,score
1,x1,0.860545958634
2,x44,0.656472836807
3,x20,0.256620195685
4,x16,0.24645851901
5,x19,0.222442765619
6,x50,0.214432844324
7,x29,0.175506974548
8,x46,0.167696136694
9,x18,0.165401406394
10,x4,0.149521389219
