rank,node,score
1,x51,0.899941663178
2,x21,0.473242115552
3,x9,0.414136302002
4,x8,0.381605864945
5,x7,0.367677111456
6,x6,0.192969314627
7,x28,0.18297546089
8,x24,0.180744560323
9,x25,0.178712675739
10,x26,0.177970102492
