rank,node,score
1,Stream 14,0.725670624264
2,Stream 7,0.620034313324
3,Separator,0.573472285092
4,Stream 4,0.557408698721
5,Stream 5,0.551047467178
6,Stream 11,0.488928428236
7,Stream 9,0.483976150706
8,Stream 8,0.475598718223
9,Stream 10,0.472359226983
10,Stream 6,0.45510148539
