rank,node,score
1,Stream 12,0.733322211187
2,Reactor,0.592707549744
3,Stream 5,0.236362409324
4,Stream 6,0.236362409324
5,Stream 2,0.211010836788
6,Stream 4,0.19526264254
7,Stream 3,0.192386905279
8,Stream 1,0.174726524487
9,Stream 8,0.169985167329
10,A,0.169005187454
