rank,node,score
1,Stripper,0.511219012899
2,Stream 4,0.47755911463
3,C,0.458650248475
4,Stream 7,0.427278068462
5,Compressor,0.401419116974
6,Stream 10,0.393419489693
7,Stream 8,0.387524794512
8,Separator,0.37437596993
9,E,0.374149133626
10,Stream 9,0.366959022938
