rank,node,score
1,x50,0.584065749545
2,x31,0.491126206382
3,x45,0.481006551523
4,x16,0.476505992733
5,x19,0.472848995496
6,x18,0.430768300416
7,x20,0.408424058193
8,x4,0.350151644914
9,x49,0.347422262977
10,x15,0.341634215926
