rank,node,score
1,x11,0.703412199341
2,x4,0.493062417198
3,x38,0.455675500712
4,x35,0.417280949545
5,x45,0.399614771487
6,x13,0.392960445479
7,x12,0.372139500355
8,x36,0.371683566065
9,x33,0.36773006907
10,x48,0.357951919849
