rank,node,score
1,x51,0.899806115503
2,x21,0.472946699077
3,x9,0.412386453192
4,x8,0.382194972677
5,x7,0.367155728706
6,x6,0.189840676195
7,x28,0.181197588367
8,x24,0.17973056729
9,x25,0.177907801083
10,x26,0.176620894161
