rank,node,score
1,Stream 13,0.339902624259
2,Condenser,0.31761690304
3,Stream 14,0.267865251979
4,Stream 7,0.267759479088
5,Stream 2,0.267371326126
6,Stripper,0.266323648767
7,Stream 4,0.26072446536
8,Stream 3,0.260600847248
9,Separator,0.252459196033
10,Stream 8,0.245554559773
