rank,node,score
1,x2,0.399989433576
2,x42,0.399981351667
3,x49,0.34826884576
4,x37,0.347521705557
5,x41,0.34676385218
6,x4,0.342802565809
7,x45,0.34174606112
8,x26,0.333559424231
9,x46,0.32761319348
10,x23,0.32074266165
