rank,node,score
1,Condenser,0.340813266915
2,Separator,0.340791294966
3,Stream 13,0.290829676768
4,Stream 8,0.290459872623
5,Stream 14,0.289594668565
6,Stripper,0.287624108944
7,Stream 2,0.287349645966
8,Reactor,0.28002380778
9,Stream 4,0.278421516778
10,Stream 3,0.275603345637
