rank,node,score
1,Stream 4,0.295667280237
2,Stripper Steam,0.235855343178
3,Stream 8,0.233221072439
4,Stream 6,0.224151769297
5,Stripper,0.217534491466
6,Stream 3,0.216000191124
7,Stream 1,0.215748580708
8,Stream 2,0.211125575151
9,Separator,0.209806211066
10,Stream 14,0.206571837284
