rank,node,score
1,Stream 4,0.314294679472
2,Stream 3,0.244136821862
3,Separator,0.24229083276
4,Condenser,0.237981650756
5,Stream 8,0.233097135507
6,Stream 2,0.232952109359
7,Stream 14,0.225724388573
8,Stream 7,0.223571076417
9,Stream 6,0.221337083385
10,Stripper,0.220370464054
