rank,node,score
1,Stream 4,0.35384965487
2,Stream 2,0.345051023489
3,Stripper,0.324942189368
4,Stream 3,0.323545968294
5,Stream 8,0.323016976289
6,Compressor,0.322865978294
7,Stream 6,0.312112233089
8,Stream 5,0.311564035117
9,Stream 7,0.307158757912
10,Stream 14,0.303152203269
