rank,node,score
1,x25,0.34995477532
2,x45,0.344933364669
3,x4,0.344851427789
4,x24,0.331851489795
5,x19,0.324777114114
6,x42,0.320942801009
7,x2,0.320292662827
8,x50,0.313994516391
9,x23,0.311240763698
10,x32,0.293740993342
