rank,node,score
1,Reactor,0.31260870375
2,Stripper,0.294139431021
3,Stream 13,0.293836811902
4,Condenser,0.29181409393
5,Stream 3,0.279600715407
6,Stream 14,0.275245114732
7,Stripper Steam,0.270760392284
8,Stream 2,0.269843313274
9,Stream 7,0.26663205834
10,Stream 4,0.262302539393
