rank,node,score
1,Stream 4,0.371702596184
2,Compressor,0.277214787132
3,Stream 2,0.276631874057
4,Stream 1,0.275308484443
5,Stream 6,0.266788927712
6,Stream 5,0.262803552732
7,Stream 3,0.261414660535
8,Separator,0.261289527967
9,Stripper,0.2592325145
10,Stream 14,0.258959554291
