rank,node,score
1,Stream 1,0.395325119245
2,Stream 4,0.262341186395
3,Stream 8,0.220261411854
4,Stream 6,0.21562513231
5,Separator,0.208551170271
6,Stripper Steam,0.205087553461
7,Condenser,0.201584161264
8,Stream 2,0.198807291846
9,Stream 3,0.196673194962
10,Stream 14,0.196449035772
