rank,node,score
1,Stream 13,0.430533429675
2,Condenser,0.387958723736
3,Separator,0.337672444728
4,Reactor,0.322001454411
5,Stream 14,0.316430338249
6,Stripper Steam,0.305797661426
7,Stripper,0.30043153262
8,Stream 4,0.279179751897
9,Stream 7,0.268277272654
10,Stream 2,0.255556669687
