rank,node,score
1,Stripper Steam,0.364812657008
2,Stripper,0.334266364658
3,Stream 4,0.304667973635
4,Separator,0.300533338309
5,Reactor,0.29133851073
6,Condenser,0.284613463852
7,Stream 13,0.28241080187
8,Stream 2,0.273020690496
9,Stream 14,0.272873236576
10,Stream 5,0.262646711667
