rank,node,score
1,Stream 4,0.384435408159
2,Stream 2,0.308543673438
3,Stream 5,0.300424141216
4,Stream 3,0.300028158444
5,Stream 13,0.298230308774
6,Stream 7,0.295938884536
7,Stream 8,0.284619550764
8,Condenser,0.280269918423
9,Stream 14,0.276837474912
10,Stream 6,0.269508095454
