rank,node,score
1,Stream 12,0.539722026085
2,Reactor,0.496365877726
3,Separator,0.149981145675
4,Stream 2,0.145516838842
5,Condenser,0.144559649482
6,Stream 4,0.138659890527
7,Stream 3,0.132890156828
8,Stream 14,0.132003774702
9,Stripper,0.128652108584
10,Stream 6,0.128548929869
