rank,node,score
1,x46,0.490354485906
2,x5,0.358738991166
3,x52,0.308408845074
4,x20,0.307552472458
5,x13,0.306719627806
6,x4,0.302751012021
7,x45,0.295366640289
8,x42,0.292922460055
9,x2,0.291766812887
10,x48,0.284123080091
