rank,node,score
1,x4,0.57531390698
2,x45,0.573871244112
3,x50,0.523871237762
4,x16,0.498778319099
5,x19,0.486609778435
6,x18,0.466684963265
7,x15,0.432495681416
8,x20,0.416606418077
9,x49,0.388645091874
10,x46,0.354611663469
