rank,node,score
1,x51,0.812407545002
2,x21,0.623652353993
3,x7,0.581663835105
4,x9,0.57637118987
5,x8,0.558970866735
6,x2,0.184622907093
7,x42,0.183522091187
8,x3,0.163928120298
9,x46,0.163411904406
10,x43,0.158797687233
