rank,node,score
1,x51,0.504750574551
2,x21,0.496594303171
3,x9,0.440957002453
4,x8,0.44031077589
5,x7,0.440034077163
6,x20,0.202742225508
7,x44,0.183583749124
8,x1,0.183526051937
9,x2,0.182917030183
10,x42,0.182901794624
