rank,node,score
1,x1,0.267375785956
2,x44,0.265068135844
3,x19,0.192368194192
4,x50,0.19229650749
5,x4,0.183915370567
6,x45,0.183912053794
7,x16,0.179315828443
8,x18,0.178540411717
9,x15,0.17837805618
10,x20,0.156781037576
