rank,node,score
1,Stream 2,0.728767907996
2,Stream 3,0.727895114183
3,Stream 13,0.727819904242
4,Stripper,0.727697605555
5,Condenser,0.727256311595
6,Stream 6,0.714569616212
7,Stream 8,0.7139916488
8,Stream 5,0.713719826724
9,Stream 14,0.705999709678
10,Reactor,0.704963509987
