rank,node,score
1,x19,0.76613407542
2,x50,0.758560676938
3,x42,0.715433774389
4,x2,0.715427860414
5,x18,0.715302945957
6,x45,0.715113761828
7,x4,0.714340978248
8,x16,0.71251411316
9,x15,0.710194204206
10,x49,0.708894080916
