rank,node,score
1,Stream 1,0.369156407063
2,Compressor,0.196626346778
3,Stream 4,0.190873362542
4,Stripper Steam,0.172796240482
5,Stream 13,0.171946603421
6,Stream 8,0.16755522082
7,Stream 14,0.149421223686
8,Stream 6,0.144952875914
9,Stream 5,0.141163447994
10,Condenser,0.140866354607
