rank,node,score
1,Stream 12,0.642557385474
2,Reactor,0.44105103255
3,Stream 1,0.126690673185
4,Stream 13,0.121258834203
5,Stream 3,0.119948457571
6,Condenser,0.116243033403
7,Stream 6,0.114633163293
8,Stream 8,0.114573975537
9,Stream 2,0.112108364683
10,Stream 5,0.109846025169
