rank,node,score
1,x51,0.61815426767
2,x21,0.528315560764
3,x9,0.478452664492
4,x8,0.471343428156
5,x7,0.468226961558
6,x6,0.291875581199
7,x2,0.275183196636
8,x28,0.274355465434
9,x42,0.272612395334
10,x49,0.26545124014
