rank,node,score
1,Stream 4,0.563065816273
2,Stream 9,0.537222896626
3,Stream 8,0.530503827066
4,Stream 3,0.528219224497
5,Stream 14,0.526323081084
6,Stream 7,0.526156580756
7,Stream 1,0.513624183484
8,Stream 5,0.513314057831
9,Stream 2,0.49702494819
10,Stream 13,0.487280816886
