rank,node,score
1,Condenser,0.640682371284
2,Stream 13,0.639876115554
3,Reactor,0.590348974545
4,Stream 4,0.590082957915
5,Stripper Steam,0.588034255676
6,Stream 3,0.585300173885
7,Stream 2,0.582393264143
8,Stripper,0.581016958034
9,Separator,0.58098040193
10,Stream 14,0.577754568806
