rank,node,score
1,Stripper Steam,0.757510913036
2,Stripper,0.718962682606
3,Stream 2,0.697681121708
4,Stream 6,0.69216053829
5,Stream 8,0.688358926893
6,Stream 3,0.687839595639
7,Stream 5,0.68249665009
8,Stream 4,0.678633710368
9,Condenser,0.675684214583
10,Stream 1,0.668630455743
