rank,node,score
1,Stream 4,0.423455278809
2,Stream 1,0.34175601735
3,Stream 8,0.323986853778
4,Stream 13,0.32170379523
5,Stream 5,0.317751553519
6,Stream 2,0.317007058807
7,Stream 14,0.312532736654
8,Stream 3,0.312110542482
9,Stream 6,0.311481945168
10,Stream 7,0.311340331589
