rank,node,score
1,Stream 8,0.720819416821
2,Stream 2,0.720724679656
3,Stream 13,0.720231597636
4,Stream 3,0.717935091042
5,Stream 5,0.713541470119
6,Stream 4,0.712374488522
7,Stream 14,0.70803823008
8,Stripper,0.705387652412
9,Condenser,0.705358307593
10,Stream 6,0.70125432692
