rank,node,score
1,Stream 12,0.552381932007
2,Reactor,0.393190081991
3,Stream 1,0.115226022902
4,Stream 3,0.107951935722
5,Stream 6,0.103684631155
6,Stream 8,0.102747641904
7,Stream 2,0.102312963116
8,Stream 13,0.100080159902
9,Condenser,0.0983240123893
10,Stream 5,0.0981766170591
