rank,node,score
1,Stream 4,0.494211216041
2,Stripper Steam,0.450875915472
3,Stream 1,0.445618291036
4,Stream 8,0.430038561835
5,Stream 13,0.424050136165
6,Stream 3,0.420579565791
7,Stream 14,0.417441410747
8,Stream 5,0.410734187318
9,Reactor,0.406853394748
10,Stream 6,0.406566246445
