rank,node,score
1,Reactor,0.650535874668
2,Condenser,0.602769455984
3,Stripper Steam,0.582671122201
4,Stream 13,0.579233463466
5,Stripper,0.562428554221
6,Stream 3,0.547613250278
7,Separator,0.547531000219
8,Stream 2,0.546090896007
9,Stream 6,0.540747621154
10,Stream 10,0.531089402583
