rank,node,score
1,Stream 13,0.663212038223
2,Condenser,0.642464516413
3,Separator,0.601364869318
4,Stream 14,0.567144395252
5,Stream 10,0.564836227092
6,Stream 8,0.564692687328
7,Stream 5,0.561000080171
8,Stream 2,0.5609032133
9,Stream 4,0.55951569109
10,Stream 3,0.559447921212
