rank,node,score
1,Stream 13,0.700022727129
2,Condenser,0.699724384191
3,Stripper Steam,0.699168625866
4,Stream 8,0.697436001094
5,Stream 2,0.696135221511
6,Stripper,0.695568098978
7,Stream 3,0.690185747739
8,Stream 5,0.689098767647
9,Stream 14,0.683748293207
10,Stream 6,0.682390378616
